grammar_type	nsyl	front	word
verb	3	TRUE	tőpídöt
noun	1	FALSE	sol
noun	1	TRUE	kűr
noun	2	FALSE	postik
noun	2	TRUE	fösíg
noun	3	FALSE	mápukar
noun	3	TRUE	nímepöm
verb	1	FALSE	pot
verb	1	TRUE	fel
verb	2	FALSE	monut
verb	2	TRUE	nügyel
verb	3	FALSE	pírabót
verb	3	TRUE	kőketön
noun	1	FALSE	szlot
noun	1	TRUE	míp
noun	2	FALSE	márvik
noun	2	TRUE	güfílm
noun	3	FALSE	gímunkrat
noun	3	TRUE	nőlfülil
verb	1	FALSE	rin
verb	1	TRUE	tel
verb	2	FALSE	sotog
verb	2	TRUE	dőlök
verb	3	FALSE	tifajig
verb	3	TRUE	ründöbíl
noun	1	FALSE	lár
noun	1	TRUE	bőr
noun	2	FALSE	kugít
noun	2	TRUE	dönger
noun	3	FALSE	kábirál
noun	3	TRUE	züzsöpőz
verb	1	FALSE	szól
verb	1	TRUE	föl
verb	2	FALSE	prurog
verb	2	TRUE	retdek
verb	3	FALSE	ravaril
verb	3	TRUE	böszürék
noun	1	FALSE	gund
noun	1	TRUE	szém
noun	2	FALSE	píbat
noun	2	TRUE	fövid
noun	3	FALSE	katamfók
noun	3	TRUE	kedögyür
verb	1	FALSE	kuz
verb	1	TRUE	tüz
verb	2	FALSE	sótal
verb	2	TRUE	fűlöt
verb	3	FALSE	dasztikol
verb	3	TRUE	kedölük
noun	1	FALSE	bárt
noun	1	TRUE	píg
noun	2	FALSE	votut
noun	2	TRUE	rödet
noun	3	FALSE	szármorót
noun	3	TRUE	fülfeglel
verb	1	FALSE	szíz
verb	1	TRUE	pőt
verb	2	FALSE	rókid
verb	2	TRUE	métíng
verb	3	FALSE	súszozsál
verb	3	TRUE	gőbíköt
noun	1	FALSE	pán
noun	1	TRUE	tög
noun	2	FALSE	bálak
noun	2	TRUE	skrüpör
noun	3	FALSE	púturúb
noun	3	TRUE	möpelvét
verb	1	FALSE	tuk
verb	1	TRUE	mel
verb	2	FALSE	rutit
verb	2	TRUE	kőket
verb	3	FALSE	láfídul
verb	3	TRUE	lőszegent
noun	1	FALSE	kak
noun	1	TRUE	ríj
noun	2	FALSE	bártint
noun	2	TRUE	sesztik
noun	3	FALSE	roluspul
noun	3	TRUE	flélöbég
verb	1	FALSE	pul
verb	1	TRUE	szíg
verb	2	FALSE	valul
verb	2	TRUE	tinyöt
verb	3	FALSE	ruszoldúz
verb	3	TRUE	rindírsez
noun	1	FALSE	zaj
noun	1	TRUE	tűj
noun	2	FALSE	sújun
noun	2	TRUE	jípík
noun	3	FALSE	bazorkúg
noun	3	TRUE	bidöfik
verb	1	FALSE	múk
verb	1	TRUE	fül
verb	2	FALSE	júbol
verb	2	TRUE	sőlrön
verb	3	FALSE	múgbagyág
verb	3	TRUE	pöketrűnt
noun	1	FALSE	mur
noun	1	TRUE	rig
noun	2	FALSE	lúmok
noun	2	TRUE	zípög
noun	3	FALSE	kólujtnug
noun	3	TRUE	mőbünir
verb	1	FALSE	zol
verb	1	TRUE	szük
verb	2	FALSE	vuljít
verb	2	TRUE	segöt
verb	3	FALSE	tutatog
verb	3	TRUE	pélögyvüg
noun	1	FALSE	fit
noun	1	TRUE	nét
noun	2	FALSE	vúmuk
noun	2	TRUE	deblík
noun	3	FALSE	tolizfal
noun	3	TRUE	szüpiklőn
verb	1	FALSE	zuk
verb	1	TRUE	fíz
verb	2	FALSE	tofil
verb	2	TRUE	szörmigy
verb	3	FALSE	kóvobrák
verb	3	TRUE	pöviszőng
noun	1	FALSE	fól
noun	1	TRUE	prönd
noun	2	FALSE	nufaz
noun	2	TRUE	déször
noun	3	FALSE	szinduraj
noun	3	TRUE	szpőkeröl
verb	1	FALSE	vúz
verb	1	TRUE	fűg
verb	2	FALSE	tíruk
verb	2	TRUE	keszül
verb	3	FALSE	toszírlul
verb	3	TRUE	tűsivöd
noun	1	FALSE	dunt
noun	1	TRUE	fönt
noun	2	FALSE	múlsíj
noun	2	TRUE	főkel
noun	3	FALSE	tulufór
noun	3	TRUE	vökügyér
verb	1	FALSE	tot
verb	1	TRUE	szíg
verb	2	FALSE	bíguk
verb	2	TRUE	gézög
verb	3	FALSE	pragurak
verb	3	TRUE	söretent
noun	1	FALSE	kák
noun	1	TRUE	vűt
noun	2	FALSE	dotul
noun	2	TRUE	kükük
noun	3	FALSE	dimíplat
noun	3	TRUE	főrífét
verb	1	FALSE	skat
verb	1	TRUE	zet
verb	2	FALSE	faslod
verb	2	TRUE	tirel
verb	3	FALSE	szúkontut
verb	3	TRUE	főlídel
noun	1	FALSE	pat
noun	1	TRUE	fűz
noun	2	FALSE	súgsan
noun	2	TRUE	veköm
noun	3	FALSE	mápítúm
noun	3	TRUE	szűkifíg
verb	1	FALSE	rag
verb	1	TRUE	löl
verb	2	FALSE	volul
verb	2	TRUE	gírük
verb	3	FALSE	proligzalt
verb	3	TRUE	nedílet
noun	1	FALSE	dak
noun	1	TRUE	dög
noun	2	FALSE	karít
noun	2	TRUE	vürer
noun	3	FALSE	surnoltiny
noun	3	TRUE	sűfiröl
verb	1	FALSE	fúk
verb	1	TRUE	rél
verb	2	FALSE	sugrul
verb	2	TRUE	gésöt
verb	3	FALSE	szalovat
verb	3	TRUE	főtöngít
noun	1	FALSE	vólt
noun	1	TRUE	pen
noun	2	FALSE	turmol
noun	2	TRUE	kűrtün
noun	3	FALSE	kákordígy
noun	3	TRUE	rögrirür
verb	1	FALSE	bong
verb	1	TRUE	szök
verb	2	FALSE	vopaz
verb	2	TRUE	tőrköl
verb	3	FALSE	kóvanyak
verb	3	TRUE	mestirgek
noun	1	FALSE	míl
noun	1	TRUE	köt
noun	2	FALSE	kúgíg
noun	2	TRUE	tekür
noun	3	FALSE	szótomul
noun	3	TRUE	kördözlet
verb	1	FALSE	kír
verb	1	TRUE	lőg
verb	2	FALSE	drilvol
verb	2	TRUE	tüget
verb	3	FALSE	tuvojlang
verb	3	TRUE	pelefét
noun	1	FALSE	mur
noun	1	TRUE	mül
noun	2	FALSE	kabírd
noun	2	TRUE	műrtöt
noun	3	FALSE	szpólaprut
noun	3	TRUE	pöpresőr
verb	1	FALSE	til
verb	1	TRUE	rük
verb	2	FALSE	mojdid
verb	2	TRUE	tűmül
verb	3	FALSE	lanofirt
verb	3	TRUE	lögervük
noun	1	FALSE	kag
noun	1	TRUE	mőr
noun	2	FALSE	tibal
noun	2	TRUE	pöntrer
noun	3	FALSE	kúszomid
noun	3	TRUE	dölkölbűk
verb	1	FALSE	lól
verb	1	TRUE	pőt
verb	2	FALSE	fibik
verb	2	TRUE	vülek
verb	3	FALSE	mámambak
verb	3	TRUE	főlisöl
noun	1	FALSE	ják
noun	1	TRUE	jeny
noun	2	FALSE	kóbun
noun	2	TRUE	tiszkör
noun	3	FALSE	lótoviz
noun	3	TRUE	létöszik
verb	1	FALSE	szul
verb	1	TRUE	vil
verb	2	FALSE	túfak
verb	2	TRUE	fesez
verb	3	FALSE	góraruz
verb	3	TRUE	szűnüröl
noun	1	FALSE	ful
noun	1	TRUE	meny
noun	2	FALSE	móboty
noun	2	TRUE	fümet
noun	3	FALSE	túgypugíl
noun	3	TRUE	getrifit
verb	1	FALSE	tak
verb	1	TRUE	sét
verb	2	FALSE	tanit
verb	2	TRUE	lűkit
verb	3	FALSE	kobokajt
verb	3	TRUE	szésztüfet
noun	1	FALSE	fuv
noun	1	TRUE	lön
noun	2	FALSE	mikíg
noun	2	TRUE	dőpeng
noun	3	FALSE	pábudir
noun	3	TRUE	fűrübüj
verb	1	FALSE	pin
verb	1	TRUE	pil
verb	2	FALSE	kopig
verb	2	TRUE	szémpöl
verb	3	FALSE	boprifúg
verb	3	TRUE	vekiszíl
noun	1	FALSE	szug
noun	1	TRUE	mür
noun	2	FALSE	kupím
noun	2	TRUE	létel
noun	3	FALSE	gadíkor
noun	3	TRUE	münijez
verb	1	FALSE	kok
verb	1	TRUE	vil
verb	2	FALSE	klaruk
verb	2	TRUE	dőszed
verb	3	FALSE	notiváz
verb	3	TRUE	fézörnyűm
noun	1	FALSE	fóz
noun	1	TRUE	pün
noun	2	FALSE	sanyor
noun	2	TRUE	típör
noun	3	FALSE	toszoskróg
noun	3	TRUE	férebind
verb	1	FALSE	mul
verb	1	TRUE	böl
verb	2	FALSE	pugud
verb	2	TRUE	zedüt
verb	3	FALSE	rányogíl
verb	3	TRUE	kölököt
noun	1	FALSE	kór
noun	1	TRUE	dek
noun	2	FALSE	korij
noun	2	TRUE	vizüz
noun	3	FALSE	balakál
noun	3	TRUE	dijötem
verb	1	FALSE	fót
verb	1	TRUE	föl
verb	2	FALSE	fulsul
verb	2	TRUE	szütök
verb	3	FALSE	bájutuk
verb	3	TRUE	szitöltől
noun	1	FALSE	kút
noun	1	TRUE	ből
noun	2	FALSE	vószung
noun	2	TRUE	sűmnik
noun	3	FALSE	fikazúng
noun	3	TRUE	bekökig
verb	1	FALSE	lán
verb	1	TRUE	völ
verb	2	FALSE	fagoz
verb	2	TRUE	fülüd
verb	3	FALSE	kabokád
verb	3	TRUE	rigyikél
noun	1	FALSE	kun
noun	1	TRUE	let
noun	2	FALSE	linug
noun	2	TRUE	retím
noun	3	FALSE	kárlískón
noun	3	TRUE	fekürüg
verb	1	FALSE	níg
verb	1	TRUE	szők
verb	2	FALSE	vupak
verb	2	TRUE	gővül
verb	3	FALSE	pósarbul
verb	3	TRUE	fökelíl
noun	1	FALSE	vil
noun	1	TRUE	pűl
noun	2	FALSE	tívor
noun	2	TRUE	píken
noun	3	FALSE	fóntípúr
noun	3	TRUE	veröpük
verb	1	FALSE	tík
verb	1	TRUE	tez
verb	2	FALSE	kujzul
verb	2	TRUE	szübül
verb	3	FALSE	rungigúk
verb	3	TRUE	deszüstűg
noun	1	FALSE	súg
noun	1	TRUE	jík
noun	2	FALSE	prutip
noun	2	TRUE	mütrünt
noun	3	FALSE	tutotony
noun	3	TRUE	bűjzíjtíz
verb	1	FALSE	múz
verb	1	TRUE	fet
verb	2	FALSE	kasztal
verb	2	TRUE	jötymöz
verb	3	FALSE	kuszatút
verb	3	TRUE	tídöströl
noun	1	FALSE	míl
noun	1	TRUE	küg
noun	2	FALSE	pazig
noun	2	TRUE	főrüj
noun	3	FALSE	fúszugán
noun	3	TRUE	dzsőnkredüb
verb	1	FALSE	sol
verb	1	TRUE	szöt
verb	2	FALSE	májoz
verb	2	TRUE	bügyül
verb	3	FALSE	kártasot
verb	3	TRUE	pőszüsik
noun	1	FALSE	lat
noun	1	TRUE	tüg
noun	2	FALSE	bubrín
noun	2	TRUE	pűjkín
noun	3	FALSE	gindokrag
noun	3	TRUE	kileször
verb	1	FALSE	gal
verb	1	TRUE	kök
verb	2	FALSE	fasínt
verb	2	TRUE	sűmük
verb	3	FALSE	gásamot
verb	3	TRUE	tűkerök
noun	1	FALSE	vap
noun	1	TRUE	tök
noun	2	FALSE	dúrank
noun	2	TRUE	vűlölt
noun	3	FALSE	karlopug
noun	3	TRUE	mőkmetpűn
verb	1	FALSE	tít
verb	1	TRUE	del
verb	2	FALSE	palot
verb	2	TRUE	tesüg
verb	3	FALSE	vóboful
verb	3	TRUE	tirgesük
noun	1	FALSE	jug
noun	1	TRUE	szet
noun	2	FALSE	bikoz
noun	2	TRUE	szűrgyüg
noun	3	FALSE	bátagrart
noun	3	TRUE	méntefed
verb	1	FALSE	fíl
verb	1	TRUE	sök
verb	2	FALSE	safol
verb	2	TRUE	bőfez
verb	3	FALSE	márofuk
verb	3	TRUE	vigyöjiz
noun	1	FALSE	mun
noun	1	TRUE	kík
noun	2	FALSE	kivag
noun	2	TRUE	glűjül
noun	3	FALSE	momundam
noun	3	TRUE	sűvenyeg
verb	1	FALSE	stón
verb	1	TRUE	lít
verb	2	FALSE	rosoz
verb	2	TRUE	döszün
verb	3	FALSE	gúlolól
verb	3	TRUE	bílekík
noun	1	FALSE	ram
noun	1	TRUE	tíd
noun	2	FALSE	radok
noun	2	TRUE	mileny
noun	3	FALSE	vugribok
noun	3	TRUE	szébfölszűr
verb	1	FALSE	vang
verb	1	TRUE	szűz
verb	2	FALSE	szászíd
verb	2	TRUE	főnyet
verb	3	FALSE	pazkantríg
verb	3	TRUE	föpöngyet
noun	1	FALSE	szang
noun	1	TRUE	bélj
noun	2	FALSE	kafoz
noun	2	TRUE	mőbil
noun	3	FALSE	tapijógy
noun	3	TRUE	műdüpirt
verb	1	FALSE	bit
verb	1	TRUE	mig
verb	2	FALSE	tójszon
verb	2	TRUE	vöpil
verb	3	FALSE	kórorík
verb	3	TRUE	feköpez
noun	1	FALSE	puny
noun	1	TRUE	vör
noun	2	FALSE	fosvag
noun	2	TRUE	sölög
noun	3	FALSE	tasofór
noun	3	TRUE	főnütrel
verb	1	FALSE	bat
verb	1	TRUE	töl
verb	2	FALSE	szódal
verb	2	TRUE	senyül
verb	3	FALSE	kogumuk
verb	3	TRUE	böntidük
noun	1	FALSE	már
noun	1	TRUE	füg
noun	2	FALSE	lútirt
noun	2	TRUE	büköl
noun	3	FALSE	pútuvík
noun	3	TRUE	kepöbid
verb	1	FALSE	fát
verb	1	TRUE	löz
verb	2	FALSE	kotíz
verb	2	TRUE	tetymül
verb	3	FALSE	safafad
verb	3	TRUE	pűmüvürt
noun	1	FALSE	rín
noun	1	TRUE	fűrf
noun	2	FALSE	tóram
noun	2	TRUE	dőptíg
noun	3	FALSE	fótugik
noun	3	TRUE	meszükrűr
verb	1	FALSE	dal
verb	1	TRUE	kez
verb	2	FALSE	likod
verb	2	TRUE	szüköd
verb	3	FALSE	zúvíbúl
verb	3	TRUE	vöminkél
noun	1	FALSE	tág
noun	1	TRUE	jet
noun	2	FALSE	rortod
noun	2	TRUE	szűbínyv
noun	3	FALSE	jútuszút
noun	3	TRUE	bűrülűn
verb	1	FALSE	bút
verb	1	TRUE	rül
verb	2	FALSE	kólkag
verb	2	TRUE	kébüz
verb	3	FALSE	govafol
verb	3	TRUE	kőpínted
noun	1	FALSE	móp
noun	1	TRUE	döl
noun	2	FALSE	flítok
noun	2	TRUE	prübek
noun	3	FALSE	mókabil
noun	3	TRUE	kímpikil
verb	1	FALSE	fug
verb	1	TRUE	möt
verb	2	FALSE	szaptot
verb	2	TRUE	bősztüz
verb	3	FALSE	kugyirúl
verb	3	TRUE	jőrerél
noun	1	FALSE	lóg
noun	1	TRUE	det
noun	2	FALSE	pílip
noun	2	TRUE	mégyüd
noun	3	FALSE	vámudíg
noun	3	TRUE	vősimlél
verb	1	FALSE	lul
verb	1	TRUE	töz
verb	2	FALSE	fívaz
verb	2	TRUE	vögtet
verb	3	FALSE	pofubom
verb	3	TRUE	lőrütík
noun	1	FALSE	vug
noun	1	TRUE	pél
noun	2	FALSE	púkod
noun	2	TRUE	legem
noun	3	FALSE	búktivát
noun	3	TRUE	tetivür
verb	1	FALSE	rut
verb	1	TRUE	sűng
verb	2	FALSE	túlíng
verb	2	TRUE	lülöl
verb	3	FALSE	szítukur
verb	3	TRUE	szűstörlík
noun	1	FALSE	szán
noun	1	TRUE	pit
noun	2	FALSE	dripíg
noun	2	TRUE	sédez
noun	3	FALSE	gásztoszíl
noun	3	TRUE	züjüzműn
verb	1	FALSE	pal
verb	1	TRUE	pént
verb	2	FALSE	dákul
verb	2	TRUE	végil
verb	3	FALSE	dutuszáz
verb	3	TRUE	véfölők
noun	1	FALSE	ríz
noun	1	TRUE	fül
noun	2	FALSE	kuszak
noun	2	TRUE	főrig
noun	3	FALSE	gártubat
noun	3	TRUE	bűsdözsűz
verb	1	FALSE	vót
verb	1	TRUE	tög
verb	2	FALSE	kuvig
verb	2	TRUE	röpek
verb	3	FALSE	kídoróg
verb	3	TRUE	timíjüz
noun	1	FALSE	vul
noun	1	TRUE	vüg
noun	2	FALSE	vonyil
noun	2	TRUE	kűfet
noun	3	FALSE	foraspúnd
noun	3	TRUE	míbükűr
verb	1	FALSE	zsuk
verb	1	TRUE	düg
verb	2	FALSE	zúfot
verb	2	TRUE	fülök
verb	3	FALSE	volukig
verb	3	TRUE	pöndöntel
noun	1	FALSE	kam
noun	1	TRUE	kűr
noun	2	FALSE	rirzík
noun	2	TRUE	minöp
noun	3	FALSE	kúlípúk
noun	3	TRUE	szöminyen
verb	1	FALSE	sor
verb	1	TRUE	szönt
verb	2	FALSE	lákuk
verb	2	TRUE	fígzüz
verb	3	FALSE	szosípík
verb	3	TRUE	pidetül
noun	1	FALSE	tut
noun	1	TRUE	fük
noun	2	FALSE	tupat
noun	2	TRUE	sénim
noun	3	FALSE	ládvortat
noun	3	TRUE	spővövől
verb	1	FALSE	kok
verb	1	TRUE	ken
verb	2	FALSE	bódík
verb	2	TRUE	zíbíl
verb	3	FALSE	báruszoz
verb	3	TRUE	szélümöl
noun	1	FALSE	tal
noun	1	TRUE	küg
noun	2	FALSE	bíkuk
noun	2	TRUE	sifek
noun	3	FALSE	kúrigot
noun	3	TRUE	ferelőm
verb	1	FALSE	fág
verb	1	TRUE	pigy
verb	2	FALSE	fúgzog
verb	2	TRUE	bőkíl
verb	3	FALSE	basojígy
verb	3	TRUE	szelíldög
noun	1	FALSE	nír
noun	1	TRUE	műr
noun	2	FALSE	buzal
noun	2	TRUE	kündüt
noun	3	FALSE	bopkatjíl
noun	3	TRUE	pétöbüg
verb	1	FALSE	szok
verb	1	TRUE	két
verb	2	FALSE	kúrud
verb	2	TRUE	kűfíl
verb	3	FALSE	tólaníz
verb	3	TRUE	kődekel
noun	1	FALSE	dud
noun	1	TRUE	műm
noun	2	FALSE	tórir
noun	2	TRUE	főnöl
noun	3	FALSE	málolvúr
noun	3	TRUE	bőszkölüny
verb	1	FALSE	lál
verb	1	TRUE	fel
verb	2	FALSE	luvil
verb	2	TRUE	drőmöd
verb	3	FALSE	dúsarbik
verb	3	TRUE	pénüvök
noun	1	FALSE	fánd
noun	1	TRUE	vif
noun	2	FALSE	lúprat
noun	2	TRUE	bézföl
noun	3	FALSE	bofatig
noun	3	TRUE	tívedög
verb	1	FALSE	sug
verb	1	TRUE	kit
verb	2	FALSE	suszal
verb	2	TRUE	kíndük
verb	3	FALSE	szavíkul
verb	3	TRUE	rűtiszűd
noun	1	FALSE	kóny
noun	1	TRUE	fim
noun	2	FALSE	túzar
noun	2	TRUE	sötpön
noun	3	FALSE	nóbagdol
noun	3	TRUE	tűbürmüt
verb	1	FALSE	mol
verb	1	TRUE	tök
verb	2	FALSE	gívíjt
verb	2	TRUE	kevön
verb	3	FALSE	mibarnyák
verb	3	TRUE	kemígög
noun	1	FALSE	rúp
noun	1	TRUE	gel
noun	2	FALSE	fopap
noun	2	TRUE	szűtör
noun	3	FALSE	kajtíbod
noun	3	TRUE	kéfekék
verb	1	FALSE	zol
verb	1	TRUE	tél
verb	2	FALSE	nugyil
verb	2	TRUE	lérgínt
verb	3	FALSE	mapurak
verb	3	TRUE	tőrelőz
noun	1	FALSE	gák
noun	1	TRUE	tük
noun	2	FALSE	buvur
noun	2	TRUE	pűbüm
noun	3	FALSE	katrantíz
noun	3	TRUE	tékögdeg
verb	1	FALSE	rok
verb	1	TRUE	gűrt
verb	2	FALSE	gúvíl
verb	2	TRUE	mötüjt
verb	3	FALSE	kóturad
verb	3	TRUE	bünyírün
noun	1	FALSE	fon
noun	1	TRUE	mén
noun	2	FALSE	kórirt
noun	2	TRUE	kükölt
noun	3	FALSE	kúbolít
noun	3	TRUE	ringizik
verb	1	FALSE	jot
verb	1	TRUE	vőg
verb	2	FALSE	molan
verb	2	TRUE	keköt
verb	3	FALSE	kódokul
verb	3	TRUE	birítőt
noun	1	FALSE	ror
noun	1	TRUE	kün
noun	2	FALSE	mátom
noun	2	TRUE	főfüm
noun	3	FALSE	búlugom
noun	3	TRUE	vőpitöd
verb	1	FALSE	mít
verb	1	TRUE	bik
verb	2	FALSE	fibol
verb	2	TRUE	vődöl
verb	3	FALSE	ványíval
verb	3	TRUE	fűküríz
noun	1	FALSE	vít
noun	1	TRUE	szölp
noun	2	FALSE	rószun
noun	2	TRUE	vüzüt
noun	3	FALSE	mozolóng
noun	3	TRUE	tinipden
verb	1	FALSE	vút
verb	1	TRUE	pöd
verb	2	FALSE	múpog
verb	2	TRUE	förül
verb	3	FALSE	fópíjil
verb	3	TRUE	dídeszök
noun	1	FALSE	kánk
noun	1	TRUE	bel
noun	2	FALSE	bapun
noun	2	TRUE	keknent
noun	3	FALSE	didutur
noun	3	TRUE	főnílűm
verb	1	FALSE	doz
verb	1	TRUE	tül
verb	2	FALSE	túszul
verb	2	TRUE	fűtel
verb	3	FALSE	soltogát
verb	3	TRUE	szőnyöset
noun	1	FALSE	lijt
noun	1	TRUE	teg
noun	2	FALSE	sóson
noun	2	TRUE	töker
noun	3	FALSE	butupuk
noun	3	TRUE	tőgüvöz
verb	1	FALSE	szal
verb	1	TRUE	küt
verb	2	FALSE	dólagy
verb	2	TRUE	bőpöl
verb	3	FALSE	fajtigóng
verb	3	TRUE	sésüfűl
noun	1	FALSE	miny
noun	1	TRUE	mür
noun	2	FALSE	pómíg
noun	2	TRUE	drűdög
noun	3	FALSE	judandug
noun	3	TRUE	kümílég
verb	1	FALSE	bít
verb	1	TRUE	vél
verb	2	FALSE	múrsad
verb	2	TRUE	rékík
verb	3	FALSE	puroltig
verb	3	TRUE	prélömel
noun	1	FALSE	sil
noun	1	TRUE	dít
noun	2	FALSE	dágyar
noun	2	TRUE	megyed
noun	3	FALSE	zítofam
noun	3	TRUE	prőzserény
verb	1	FALSE	kid
verb	1	TRUE	föl
verb	2	FALSE	kukal
verb	2	TRUE	zürel
verb	3	FALSE	tírturag
verb	3	TRUE	pűlgepűz
noun	1	FALSE	sojt
noun	1	TRUE	söm
noun	2	FALSE	nádag
noun	2	TRUE	szegör
noun	3	FALSE	malsusaz
noun	3	TRUE	ménedig
verb	1	FALSE	rúg
verb	1	TRUE	ket
verb	2	FALSE	sábil
verb	2	TRUE	vetlöl
verb	3	FALSE	lófaklíl
verb	3	TRUE	zőzsökid
noun	1	FALSE	trúr
noun	1	TRUE	lür
noun	2	FALSE	szamír
noun	2	TRUE	vőtiv
noun	3	FALSE	kákfusztír
noun	3	TRUE	vővöpét
verb	1	FALSE	mil
verb	1	TRUE	kez
verb	2	FALSE	jórul
verb	2	TRUE	béfer
verb	3	FALSE	namuvat
verb	3	TRUE	tilürjöl
noun	1	FALSE	szun
noun	1	TRUE	prigy
noun	2	FALSE	nászak
noun	2	TRUE	műbeny
noun	3	FALSE	kúngolud
noun	3	TRUE	pregrílép
verb	1	FALSE	lúk
verb	1	TRUE	güd
verb	2	FALSE	kámal
verb	2	TRUE	rerpük
verb	3	FALSE	vóturkol
verb	3	TRUE	szévepel
noun	1	FALSE	míd
noun	1	TRUE	fűrt
noun	2	FALSE	malaz
noun	2	TRUE	sélil
noun	3	FALSE	basmulul
noun	3	TRUE	sefödők
verb	1	FALSE	szart
verb	1	TRUE	vül
verb	2	FALSE	finyok
verb	2	TRUE	türvig
verb	3	FALSE	típorur
verb	3	TRUE	kébölik
noun	1	FALSE	blud
noun	1	TRUE	rík
noun	2	FALSE	matír
noun	2	TRUE	kélil
noun	3	FALSE	kónyapak
noun	3	TRUE	nűrípéz
verb	1	FALSE	szíz
verb	1	TRUE	dét
verb	2	FALSE	szífok
verb	2	TRUE	fejöz
verb	3	FALSE	tuprugúl
verb	3	TRUE	mőderél
noun	1	FALSE	fót
noun	1	TRUE	tüt
noun	2	FALSE	tívod
noun	2	TRUE	tétüg
noun	3	FALSE	vulupliz
noun	3	TRUE	vűdestőg
verb	1	FALSE	rol
verb	1	TRUE	kűl
verb	2	FALSE	ratlíz
verb	2	TRUE	télíl
verb	3	FALSE	tíszuzsgát
verb	3	TRUE	zerizmíl
noun	1	FALSE	vor
noun	1	TRUE	föm
noun	2	FALSE	járog
noun	2	TRUE	biszíp
noun	3	FALSE	típolum
noun	3	TRUE	müszlöszigy
verb	1	FALSE	luz
verb	1	TRUE	szők
verb	2	FALSE	farík
verb	2	TRUE	kíköl
verb	3	FALSE	jálíszak
verb	3	TRUE	föfülűl
noun	1	FALSE	rót
noun	1	TRUE	köny
noun	2	FALSE	rásztan
noun	2	TRUE	jerüng
noun	3	FALSE	kóbatkáz
noun	3	TRUE	mirnyekök
verb	1	FALSE	zol
verb	1	TRUE	tel
verb	2	FALSE	fúszuz
verb	2	TRUE	süntel
verb	3	FALSE	pikurmat
verb	3	TRUE	tüpöbül
noun	1	FALSE	for
noun	1	TRUE	ker
noun	2	FALSE	vópur
noun	2	TRUE	fűzül
noun	3	FALSE	szakivut
noun	3	TRUE	bépedrön
verb	1	FALSE	fíz
verb	1	TRUE	dez
verb	2	FALSE	kúgíl
verb	2	TRUE	kílül
verb	3	FALSE	rósokat
verb	3	TRUE	mépebid
noun	1	FALSE	zsot
noun	1	TRUE	göb
noun	2	FALSE	tafín
noun	2	TRUE	mőköt
noun	3	FALSE	vúgulurd
noun	3	TRUE	físpelölt
verb	1	FALSE	tát
verb	1	TRUE	fűn
verb	2	FALSE	morok
verb	2	TRUE	lespet
verb	3	FALSE	rodvotók
verb	3	TRUE	dübigük
noun	1	FALSE	rin
noun	1	TRUE	kil
noun	2	FALSE	szákon
noun	2	TRUE	rímüt
noun	3	FALSE	garílur
noun	3	TRUE	semeréld
verb	1	FALSE	líz
verb	1	TRUE	töt
verb	2	FALSE	foszíz
verb	2	TRUE	déktöz
verb	3	FALSE	joruval
verb	3	TRUE	mémpüpíjt
noun	1	FALSE	tok
noun	1	TRUE	tég
noun	2	FALSE	gólam
noun	2	TRUE	dijüt
noun	3	FALSE	gamukár
noun	3	TRUE	pümetől
verb	1	FALSE	kit
verb	1	TRUE	kíl
verb	2	FALSE	gúvík
verb	2	TRUE	dümöl
verb	3	FALSE	luvomor
verb	3	TRUE	lővükík
noun	1	FALSE	sud
noun	1	TRUE	biz
noun	2	FALSE	vúlíg
noun	2	TRUE	szélöz
noun	3	FALSE	rogopav
noun	3	TRUE	béspüfed
verb	1	FALSE	kil
verb	1	TRUE	flül
verb	2	FALSE	tuvag
verb	2	TRUE	műlöt
verb	3	FALSE	drugyoval
verb	3	TRUE	kűnyügyküd
noun	1	FALSE	szált
noun	1	TRUE	tül
noun	2	FALSE	sobul
noun	2	TRUE	tődveg
noun	3	FALSE	fászulot
noun	3	TRUE	pülkeküt
verb	1	FALSE	tud
verb	1	TRUE	gel
verb	2	FALSE	szókszíl
verb	2	TRUE	szírvel
verb	3	FALSE	tumafol
verb	3	TRUE	tegerünt
noun	1	FALSE	bat
noun	1	TRUE	pűm
noun	2	FALSE	bómun
noun	2	TRUE	szőrir
noun	3	FALSE	probamog
noun	3	TRUE	mölíkel
verb	1	FALSE	tíl
verb	1	TRUE	pőt
verb	2	FALSE	rosír
verb	2	TRUE	fezüt
verb	3	FALSE	sókalok
verb	3	TRUE	kérejtél
noun	1	FALSE	túgy
noun	1	TRUE	kün
noun	2	FALSE	fíkint
noun	2	TRUE	kilek
noun	3	FALSE	pumogáj
noun	3	TRUE	küpkörőny
verb	1	FALSE	pol
verb	1	TRUE	mök
verb	2	FALSE	prakol
verb	2	TRUE	töfök
verb	3	FALSE	súkszoszat
verb	3	TRUE	zefepün
noun	1	FALSE	kok
noun	1	TRUE	fér
noun	2	FALSE	tórgum
noun	2	TRUE	fődiny
noun	3	FALSE	vuluvit
noun	3	TRUE	vüjdnírűny
verb	1	FALSE	mák
verb	1	TRUE	bel
verb	2	FALSE	bunug
verb	2	TRUE	vötel
verb	3	FALSE	fafabik
verb	3	TRUE	kűrüpir
noun	1	FALSE	pít
noun	1	TRUE	zsék
noun	2	FALSE	spínig
noun	2	TRUE	rerket
noun	3	FALSE	bugolát
noun	3	TRUE	pitüdént
verb	1	FALSE	koz
verb	1	TRUE	lint
