grammar_type	nsyl	front	word	pass_real	pass_nonce
noun	2	TRUE	sűmnik	TRUE	TRUE
verb	1	FALSE	lán	FALSE	FALSE
verb	2	FALSE	fagoz	FALSE	FALSE
verb	2	TRUE	fülüd	TRUE	FALSE
verb	3	FALSE	kabokád	TRUE	TRUE
verb	3	TRUE	rigyikél	TRUE	TRUE
noun	2	FALSE	linug	TRUE	FALSE
noun	2	TRUE	retím	TRUE	TRUE
verb	1	FALSE	níg	FALSE	FALSE
verb	2	FALSE	vupak	FALSE	FALSE
verb	2	TRUE	gővül	FALSE	FALSE
verb	3	FALSE	pósarbul	TRUE	TRUE
verb	3	TRUE	fökelíl	TRUE	TRUE
noun	2	FALSE	tívor	TRUE	FALSE
noun	2	TRUE	píken	TRUE	FALSE
verb	1	FALSE	tík	FALSE	FALSE
verb	1	TRUE	tez	FALSE	FALSE
verb	2	FALSE	kujzul	TRUE	FALSE
verb	2	TRUE	szübül	TRUE	FALSE
verb	3	FALSE	rungigúk	TRUE	TRUE
verb	3	TRUE	deszüstűg	TRUE	TRUE
noun	2	FALSE	prutip	TRUE	TRUE
noun	2	TRUE	mütrünt	TRUE	TRUE
verb	1	FALSE	múz	FALSE	FALSE
verb	2	FALSE	kasztal	FALSE	TRUE
verb	2	TRUE	jötymöz	TRUE	TRUE
verb	3	FALSE	kuszatút	TRUE	TRUE
verb	3	TRUE	tídöströl	TRUE	TRUE
noun	2	FALSE	pazig	TRUE	TRUE
noun	2	TRUE	főrüj	TRUE	TRUE
verb	1	FALSE	sol	FALSE	FALSE
verb	1	TRUE	szöt	FALSE	FALSE
verb	2	FALSE	májoz	FALSE	TRUE
verb	2	TRUE	bügyül	TRUE	TRUE
verb	3	FALSE	kártasot	TRUE	TRUE
verb	3	TRUE	pőszüsik	TRUE	TRUE
noun	2	FALSE	bubrín	TRUE	TRUE
noun	2	TRUE	pűjkín	TRUE	TRUE
verb	1	FALSE	gal	FALSE	FALSE
verb	2	FALSE	fasínt	FALSE	TRUE
verb	2	TRUE	sűmük	TRUE	TRUE
verb	3	FALSE	gásamot	TRUE	TRUE
verb	3	TRUE	tűkerök	TRUE	TRUE
noun	2	FALSE	dúrank	TRUE	TRUE
noun	2	TRUE	vűlölt	TRUE	FALSE
verb	1	FALSE	tít	FALSE	FALSE
verb	2	FALSE	palot	FALSE	FALSE
verb	2	TRUE	tesüg	TRUE	FALSE
verb	3	FALSE	vóboful	TRUE	TRUE
verb	3	TRUE	tirgesük	TRUE	TRUE
noun	2	FALSE	bikoz	TRUE	FALSE
noun	2	TRUE	szűrgyüg	TRUE	TRUE
verb	1	TRUE	sök	FALSE	FALSE
verb	2	FALSE	safol	TRUE	FALSE
verb	2	TRUE	bőfez	TRUE	FALSE
verb	3	FALSE	márofuk	TRUE	TRUE
verb	3	TRUE	vigyöjiz	TRUE	TRUE
noun	2	FALSE	kivag	FALSE	TRUE
noun	2	TRUE	glűjül	TRUE	TRUE
verb	1	FALSE	stón	TRUE	FALSE
verb	2	FALSE	rosoz	FALSE	FALSE
verb	2	TRUE	döszün	TRUE	TRUE
verb	3	FALSE	gúlolól	TRUE	TRUE
verb	3	TRUE	bílekík	TRUE	TRUE
noun	2	FALSE	radok	FALSE	FALSE
noun	2	TRUE	mileny	TRUE	TRUE
verb	1	FALSE	vang	FALSE	FALSE
verb	2	FALSE	szászíd	TRUE	FALSE
verb	2	TRUE	főnyet	TRUE	TRUE
verb	3	FALSE	pazkantríg	TRUE	TRUE
verb	3	TRUE	föpöngyet	TRUE	TRUE
noun	2	FALSE	kafoz	TRUE	TRUE
noun	2	TRUE	mőbil	FALSE	FALSE
verb	1	TRUE	mig	FALSE	FALSE
verb	2	FALSE	tójszon	TRUE	TRUE
verb	2	TRUE	vöpil	TRUE	FALSE
verb	3	FALSE	kórorík	TRUE	TRUE
verb	3	TRUE	feköpez	TRUE	TRUE
noun	2	FALSE	fosvag	TRUE	TRUE
noun	2	TRUE	sölög	TRUE	FALSE
verb	2	FALSE	szódal	FALSE	FALSE
verb	2	TRUE	senyül	TRUE	TRUE
verb	3	FALSE	kogumuk	TRUE	TRUE
verb	3	TRUE	böntidük	TRUE	TRUE
noun	2	FALSE	lútirt	TRUE	TRUE
noun	2	TRUE	büköl	TRUE	FALSE
verb	1	FALSE	fát	FALSE	FALSE
verb	1	TRUE	löz	FALSE	FALSE
verb	2	FALSE	kotíz	TRUE	FALSE
verb	2	TRUE	tetymül	TRUE	TRUE
verb	3	FALSE	safafad	TRUE	TRUE
verb	3	TRUE	pűmüvürt	TRUE	TRUE
noun	2	FALSE	tóram	TRUE	FALSE
noun	2	TRUE	dőptíg	TRUE	TRUE
verb	2	FALSE	likod	TRUE	FALSE
verb	2	TRUE	szüköd	TRUE	TRUE
verb	3	FALSE	zúvíbúl	TRUE	TRUE
verb	3	TRUE	vöminkél	TRUE	TRUE
noun	2	FALSE	rortod	TRUE	TRUE
noun	2	TRUE	szűbínyv	TRUE	TRUE
verb	2	FALSE	kólkag	TRUE	TRUE
verb	2	TRUE	kébüz	TRUE	FALSE
verb	3	FALSE	govafol	TRUE	TRUE
verb	3	TRUE	kőpínted	TRUE	TRUE
noun	2	FALSE	flítok	TRUE	TRUE
noun	2	TRUE	prübek	TRUE	TRUE
verb	1	FALSE	fug	FALSE	FALSE
verb	2	FALSE	szaptot	TRUE	TRUE
verb	2	TRUE	bősztüz	TRUE	FALSE
verb	3	FALSE	kugyirúl	TRUE	TRUE
verb	3	TRUE	jőrerél	TRUE	TRUE
noun	2	FALSE	pílip	FALSE	FALSE
noun	2	TRUE	mégyüd	TRUE	TRUE
verb	1	FALSE	lul	FALSE	FALSE
verb	2	FALSE	fívaz	TRUE	TRUE
verb	2	TRUE	vögtet	TRUE	FALSE
verb	3	FALSE	pofubom	TRUE	TRUE
verb	3	TRUE	lőrütík	TRUE	TRUE
noun	2	FALSE	púkod	TRUE	FALSE
noun	2	TRUE	legem	FALSE	TRUE
verb	1	FALSE	rut	FALSE	FALSE
verb	1	TRUE	sűng	FALSE	FALSE
verb	2	FALSE	túlíng	TRUE	TRUE
verb	2	TRUE	lülöl	TRUE	FALSE
verb	3	FALSE	szítukur	TRUE	TRUE
verb	3	TRUE	szűstörlík	TRUE	TRUE
noun	2	FALSE	dripíg	TRUE	TRUE
noun	2	TRUE	sédez	TRUE	TRUE
verb	1	FALSE	pal	FALSE	FALSE
verb	1	TRUE	pént	FALSE	FALSE
verb	2	FALSE	dákul	TRUE	FALSE
verb	2	TRUE	végil	FALSE	TRUE
verb	3	FALSE	dutuszáz	TRUE	FALSE
verb	3	TRUE	véfölők	TRUE	TRUE
noun	2	FALSE	kuszak	FALSE	FALSE
noun	2	TRUE	főrig	TRUE	FALSE
verb	1	FALSE	vót	FALSE	FALSE
verb	2	FALSE	kuvig	FALSE	FALSE
verb	2	TRUE	röpek	TRUE	TRUE
verb	3	FALSE	kídoróg	TRUE	TRUE
verb	3	TRUE	timíjüz	TRUE	TRUE
noun	2	FALSE	vonyil	TRUE	FALSE
noun	2	TRUE	kűfet	TRUE	FALSE
verb	1	FALSE	zsuk	FALSE	FALSE
verb	1	TRUE	düg	FALSE	FALSE
verb	2	FALSE	zúfot	TRUE	TRUE
verb	2	TRUE	fülök	FALSE	FALSE
verb	3	FALSE	volukig	TRUE	TRUE
verb	3	TRUE	pöndöntel	TRUE	TRUE
noun	2	FALSE	rirzík	TRUE	TRUE
noun	2	TRUE	minöp	FALSE	TRUE
verb	1	TRUE	szönt	FALSE	FALSE
verb	2	FALSE	lákuk	TRUE	FALSE
verb	2	TRUE	fígzüz	TRUE	TRUE
verb	3	FALSE	szosípík	TRUE	TRUE
verb	3	TRUE	pidetül	TRUE	TRUE
noun	2	FALSE	tupat	FALSE	FALSE
noun	2	TRUE	sénim	TRUE	TRUE
verb	2	FALSE	bódík	FALSE	FALSE
verb	2	TRUE	zíbíl	TRUE	FALSE
verb	3	FALSE	báruszoz	TRUE	TRUE
verb	3	TRUE	szélümöl	TRUE	TRUE
noun	2	FALSE	bíkuk	TRUE	FALSE
noun	2	TRUE	sifek	TRUE	FALSE
verb	1	FALSE	fág	FALSE	FALSE
verb	1	TRUE	pigy	TRUE	TRUE
verb	2	FALSE	fúgzog	TRUE	TRUE
verb	2	TRUE	bőkíl	TRUE	FALSE
verb	3	FALSE	basojígy	TRUE	TRUE
verb	3	TRUE	szelíldög	TRUE	TRUE
noun	2	FALSE	buzal	FALSE	FALSE
noun	2	TRUE	kündüt	TRUE	TRUE
verb	2	FALSE	kúrud	TRUE	FALSE
verb	2	TRUE	kűfíl	TRUE	FALSE
verb	3	FALSE	tólaníz	TRUE	TRUE
verb	3	TRUE	kődekel	TRUE	TRUE
noun	2	FALSE	tórir	TRUE	FALSE
noun	2	TRUE	főnöl	FALSE	FALSE
verb	2	FALSE	luvil	TRUE	FALSE
verb	2	TRUE	drőmöd	TRUE	TRUE
verb	3	FALSE	dúsarbik	TRUE	TRUE
verb	3	TRUE	pénüvök	TRUE	TRUE
noun	2	FALSE	lúprat	TRUE	FALSE
noun	2	TRUE	bézföl	TRUE	TRUE
verb	1	FALSE	sug	FALSE	FALSE
verb	2	FALSE	suszal	TRUE	FALSE
verb	2	TRUE	kíndük	TRUE	TRUE
verb	3	FALSE	szavíkul	TRUE	TRUE
verb	3	TRUE	rűtiszűd	TRUE	TRUE
noun	2	FALSE	túzar	TRUE	FALSE
noun	2	TRUE	sötpön	TRUE	TRUE
verb	1	FALSE	mol	FALSE	FALSE
verb	2	FALSE	gívíjt	TRUE	TRUE
verb	2	TRUE	kevön	FALSE	FALSE
verb	3	FALSE	mibarnyák	TRUE	TRUE
verb	3	TRUE	kemígög	TRUE	TRUE
noun	2	FALSE	fopap	FALSE	TRUE
noun	2	TRUE	szűtör	TRUE	FALSE
verb	2	FALSE	nugyil	TRUE	TRUE
verb	2	TRUE	lérgínt	TRUE	TRUE
verb	3	FALSE	mapurak	TRUE	TRUE
verb	3	TRUE	tőrelőz	TRUE	TRUE
noun	2	FALSE	buvur	TRUE	TRUE
noun	2	TRUE	pűbüm	TRUE	TRUE
verb	1	FALSE	rok	FALSE	FALSE
verb	1	TRUE	gűrt	FALSE	TRUE
verb	2	FALSE	gúvíl	TRUE	FALSE
verb	2	TRUE	mötüjt	TRUE	TRUE
verb	3	FALSE	kóturad	TRUE	TRUE
verb	3	TRUE	bünyírün	TRUE	TRUE
noun	2	FALSE	kórirt	TRUE	TRUE
noun	2	TRUE	kükölt	TRUE	TRUE
verb	1	FALSE	jot	FALSE	FALSE
verb	1	TRUE	vőg	FALSE	FALSE
verb	2	FALSE	molan	TRUE	FALSE
verb	2	TRUE	keköt	TRUE	FALSE
verb	3	FALSE	kódokul	TRUE	TRUE
verb	3	TRUE	birítőt	TRUE	TRUE
noun	2	FALSE	mátom	FALSE	FALSE
noun	2	TRUE	főfüm	TRUE	FALSE
verb	1	FALSE	mít	FALSE	FALSE
verb	2	FALSE	fibol	TRUE	FALSE
verb	2	TRUE	vődöl	TRUE	FALSE
verb	3	FALSE	ványíval	TRUE	TRUE
verb	3	TRUE	fűküríz	TRUE	TRUE
noun	2	FALSE	rószun	TRUE	TRUE
noun	2	TRUE	vüzüt	TRUE	FALSE
verb	1	FALSE	vút	FALSE	FALSE
verb	1	TRUE	pöd	FALSE	FALSE
verb	2	FALSE	múpog	TRUE	FALSE
verb	2	TRUE	förül	FALSE	FALSE
verb	3	FALSE	fópíjil	TRUE	TRUE
verb	3	TRUE	dídeszök	TRUE	TRUE
noun	2	FALSE	bapun	TRUE	FALSE
noun	2	TRUE	keknent	TRUE	TRUE
verb	2	FALSE	túszul	TRUE	FALSE
verb	2	TRUE	fűtel	FALSE	FALSE
verb	3	FALSE	soltogát	TRUE	TRUE
verb	3	TRUE	szőnyöset	TRUE	TRUE
noun	2	FALSE	sóson	TRUE	FALSE
noun	2	TRUE	töker	FALSE	FALSE
verb	1	FALSE	szal	FALSE	FALSE
verb	2	FALSE	dólagy	TRUE	TRUE
verb	2	TRUE	bőpöl	TRUE	FALSE
verb	3	FALSE	fajtigóng	TRUE	TRUE
verb	3	TRUE	sésüfűl	TRUE	TRUE
noun	2	FALSE	pómíg	TRUE	TRUE
noun	2	TRUE	drűdög	TRUE	TRUE
verb	2	FALSE	múrsad	TRUE	TRUE
verb	2	TRUE	rékík	TRUE	FALSE
verb	3	FALSE	puroltig	TRUE	TRUE
verb	3	TRUE	prélömel	TRUE	TRUE
noun	2	FALSE	dágyar	TRUE	TRUE
noun	2	TRUE	megyed	FALSE	FALSE
verb	2	FALSE	kukal	FALSE	FALSE
verb	2	TRUE	zürel	TRUE	FALSE
verb	3	FALSE	tírturag	TRUE	TRUE
verb	3	TRUE	pűlgepűz	TRUE	TRUE
noun	2	FALSE	nádag	FALSE	FALSE
noun	2	TRUE	szegör	TRUE	FALSE
verb	2	FALSE	sábil	TRUE	FALSE
verb	2	TRUE	vetlöl	TRUE	TRUE
verb	3	FALSE	lófaklíl	TRUE	TRUE
verb	3	TRUE	zőzsökid	TRUE	TRUE
noun	2	FALSE	szamír	FALSE	FALSE
noun	2	TRUE	vőtiv	TRUE	TRUE
verb	1	FALSE	mil	FALSE	FALSE
verb	2	FALSE	jórul	FALSE	FALSE
verb	2	TRUE	béfer	TRUE	FALSE
verb	3	FALSE	namuvat	TRUE	TRUE
verb	3	TRUE	tilürjöl	TRUE	TRUE
noun	2	FALSE	nászak	TRUE	TRUE
noun	2	TRUE	műbeny	TRUE	FALSE
verb	1	FALSE	lúk	FALSE	FALSE
verb	2	FALSE	kámal	TRUE	FALSE
verb	2	TRUE	rerpük	TRUE	TRUE
verb	3	FALSE	vóturkol	TRUE	TRUE
verb	3	TRUE	szévepel	TRUE	TRUE
noun	2	FALSE	malaz	FALSE	FALSE
noun	2	TRUE	sélil	TRUE	FALSE
verb	1	TRUE	vül	FALSE	FALSE
verb	2	FALSE	finyok	TRUE	TRUE
verb	2	TRUE	türvig	TRUE	TRUE
verb	3	FALSE	típorur	TRUE	TRUE
verb	3	TRUE	kébölik	TRUE	TRUE
noun	2	FALSE	matír	FALSE	TRUE
noun	2	TRUE	kélil	TRUE	FALSE
verb	2	FALSE	szífok	FALSE	FALSE
verb	2	TRUE	fejöz	FALSE	FALSE
verb	3	FALSE	tuprugúl	TRUE	TRUE
verb	3	TRUE	mőderél	TRUE	TRUE
noun	2	FALSE	tívod	FALSE	FALSE
noun	2	TRUE	tétüg	TRUE	FALSE
verb	1	FALSE	rol	FALSE	FALSE
verb	2	FALSE	ratlíz	TRUE	TRUE
verb	2	TRUE	télíl	TRUE	FALSE
verb	3	FALSE	tíszuzsgát	TRUE	TRUE
verb	3	TRUE	zerizmíl	TRUE	TRUE
noun	2	FALSE	járog	FALSE	TRUE
noun	2	TRUE	biszíp	TRUE	TRUE
verb	1	FALSE	luz	FALSE	FALSE
verb	2	FALSE	farík	FALSE	FALSE
verb	2	TRUE	kíköl	TRUE	FALSE
verb	3	FALSE	jálíszak	TRUE	TRUE
verb	3	TRUE	föfülűl	TRUE	TRUE
noun	2	FALSE	rásztan	TRUE	TRUE
noun	2	TRUE	jerüng	TRUE	TRUE
verb	2	FALSE	fúszuz	TRUE	FALSE
verb	2	TRUE	süntel	TRUE	FALSE
verb	3	FALSE	pikurmat	TRUE	TRUE
verb	3	TRUE	tüpöbül	TRUE	TRUE
noun	2	FALSE	vópur	TRUE	TRUE
noun	2	TRUE	fűzül	TRUE	FALSE
verb	1	FALSE	fíz	FALSE	FALSE
verb	2	FALSE	kúgíl	TRUE	FALSE
verb	2	TRUE	kílül	FALSE	FALSE
verb	3	FALSE	rósokat	TRUE	TRUE
verb	3	TRUE	mépebid	TRUE	TRUE
noun	2	FALSE	tafín	TRUE	TRUE
noun	2	TRUE	mőköt	TRUE	FALSE
verb	1	TRUE	fűn	FALSE	FALSE
verb	2	FALSE	morok	FALSE	FALSE
verb	2	TRUE	lespet	FALSE	TRUE
verb	3	FALSE	rodvotók	TRUE	TRUE
verb	3	TRUE	dübigük	TRUE	TRUE
noun	2	FALSE	szákon	FALSE	TRUE
noun	2	TRUE	rímüt	TRUE	FALSE
verb	1	TRUE	töt	FALSE	FALSE
verb	2	FALSE	foszíz	TRUE	FALSE
verb	2	TRUE	déktöz	TRUE	TRUE
verb	3	FALSE	joruval	TRUE	TRUE
verb	3	TRUE	mémpüpíjt	TRUE	TRUE
noun	2	FALSE	gólam	FALSE	FALSE
noun	2	TRUE	dijüt	TRUE	FALSE
verb	2	FALSE	gúvík	TRUE	FALSE
verb	2	TRUE	dümöl	TRUE	FALSE
verb	3	FALSE	luvomor	TRUE	TRUE
verb	3	TRUE	lővükík	TRUE	TRUE
noun	2	FALSE	vúlíg	TRUE	FALSE
noun	2	TRUE	szélöz	FALSE	FALSE
verb	1	TRUE	flül	FALSE	FALSE
verb	2	FALSE	tuvag	TRUE	FALSE
verb	2	TRUE	műlöt	TRUE	FALSE
verb	3	FALSE	drugyoval	TRUE	TRUE
verb	3	TRUE	kűnyügyküd	TRUE	TRUE
noun	2	FALSE	sobul	TRUE	FALSE
noun	2	TRUE	tődveg	TRUE	FALSE
verb	2	FALSE	szókszíl	TRUE	TRUE
verb	2	TRUE	szírvel	FALSE	TRUE
verb	3	FALSE	tumafol	TRUE	TRUE
verb	3	TRUE	tegerünt	TRUE	TRUE
noun	2	FALSE	bómun	TRUE	TRUE
noun	2	TRUE	szőrir	TRUE	FALSE
verb	2	FALSE	rosír	TRUE	FALSE
verb	2	TRUE	fezüt	TRUE	FALSE
verb	3	FALSE	sókalok	TRUE	TRUE
verb	3	TRUE	kérejtél	TRUE	TRUE
noun	2	FALSE	fíkint	TRUE	FALSE
noun	2	TRUE	kilek	FALSE	FALSE
verb	1	FALSE	pol	FALSE	FALSE
verb	1	TRUE	mök	FALSE	FALSE
verb	2	FALSE	prakol	FALSE	TRUE
verb	2	TRUE	töfök	FALSE	FALSE
verb	3	FALSE	súkszoszat	TRUE	TRUE
verb	3	TRUE	zefepün	TRUE	TRUE
noun	2	FALSE	tórgum	FALSE	TRUE
noun	2	TRUE	fődiny	TRUE	TRUE
verb	2	FALSE	bunug	TRUE	FALSE
verb	2	TRUE	vötel	FALSE	FALSE
verb	3	FALSE	fafabik	TRUE	TRUE
verb	3	TRUE	kűrüpir	TRUE	TRUE
noun	2	FALSE	spínig	TRUE	TRUE
noun	2	TRUE	rerket	TRUE	TRUE
verb	1	TRUE	lint	FALSE	FALSE
verb	2	FALSE	lúnyul	TRUE	FALSE
verb	2	TRUE	fümid	TRUE	FALSE
verb	3	FALSE	pánifík	TRUE	TRUE
verb	3	TRUE	jűrekűk	TRUE	TRUE
noun	2	FALSE	rózir	TRUE	FALSE
noun	2	TRUE	püreg	FALSE	FALSE
verb	1	FALSE	gul	FALSE	FALSE
verb	2	FALSE	nítat	TRUE	FALSE
verb	2	TRUE	lőrjez	TRUE	TRUE
verb	3	FALSE	vununal	TRUE	TRUE
verb	3	TRUE	gévötüt	TRUE	TRUE
noun	2	FALSE	zovuk	TRUE	FALSE
noun	2	TRUE	köpüj	FALSE	FALSE
verb	2	FALSE	tígit	TRUE	FALSE
verb	2	TRUE	vinyíz	TRUE	TRUE
verb	3	FALSE	bubasíz	TRUE	TRUE
verb	3	TRUE	bügükűl	TRUE	TRUE
noun	2	FALSE	tókan	TRUE	FALSE
noun	2	TRUE	földük	FALSE	TRUE
verb	2	FALSE	szúntíz	TRUE	FALSE
verb	2	TRUE	gűltök	TRUE	TRUE
verb	3	FALSE	mávíszúl	TRUE	TRUE
verb	3	TRUE	strűszöszlel	TRUE	TRUE
noun	2	FALSE	kúlan	TRUE	TRUE
noun	2	TRUE	pezíng	TRUE	TRUE
verb	1	FALSE	nuk	FALSE	FALSE
verb	1	TRUE	műk	FALSE	FALSE
verb	2	FALSE	szúkad	FALSE	FALSE
verb	2	TRUE	műmílt	TRUE	FALSE
verb	3	FALSE	faríkát	TRUE	TRUE
verb	3	TRUE	vélögit	TRUE	TRUE
noun	2	FALSE	púprol	TRUE	TRUE
noun	2	TRUE	tűfön	TRUE	TRUE
verb	1	TRUE	nűz	FALSE	FALSE
verb	2	FALSE	kámuk	TRUE	FALSE
verb	2	TRUE	vörük	TRUE	FALSE
verb	3	FALSE	kopalol	TRUE	TRUE
verb	3	TRUE	zübilel	TRUE	TRUE
noun	2	FALSE	vupilt	TRUE	TRUE
noun	2	TRUE	fümplel	TRUE	TRUE
verb	2	FALSE	szovat	FALSE	FALSE
verb	2	TRUE	régid	FALSE	TRUE
verb	3	FALSE	buszafog	TRUE	TRUE
verb	3	TRUE	nőlerel	TRUE	TRUE
noun	2	FALSE	tumok	FALSE	FALSE
noun	2	TRUE	peszür	TRUE	TRUE
verb	1	FALSE	prul	FALSE	FALSE
verb	1	TRUE	ter	FALSE	FALSE
verb	2	FALSE	fárut	TRUE	FALSE
verb	2	TRUE	sőret	TRUE	FALSE
verb	3	FALSE	fárosak	TRUE	TRUE
verb	3	TRUE	kűvebleg	TRUE	TRUE
noun	2	FALSE	vúdal	TRUE	FALSE
noun	2	TRUE	ketil	FALSE	FALSE
verb	1	TRUE	jén	FALSE	FALSE
verb	2	FALSE	kászojt	TRUE	TRUE
verb	2	TRUE	reböl	FALSE	FALSE
verb	3	FALSE	fómafíz	TRUE	TRUE
verb	3	TRUE	szőrövőr	TRUE	TRUE
noun	2	FALSE	mortvat	TRUE	TRUE
noun	2	TRUE	kétit	FALSE	FALSE
verb	1	FALSE	tit	FALSE	FALSE
verb	2	FALSE	fázdul	FALSE	TRUE
verb	2	TRUE	kűkit	TRUE	FALSE
verb	3	FALSE	lósopdíl	TRUE	TRUE
verb	3	TRUE	tőszkörbőt	TRUE	TRUE
noun	2	FALSE	kovid	TRUE	FALSE
noun	2	TRUE	nünöt	TRUE	FALSE
verb	1	FALSE	stur	TRUE	FALSE
verb	1	TRUE	bük	FALSE	FALSE
verb	2	FALSE	dazak	FALSE	FALSE
verb	2	TRUE	kűmil	TRUE	FALSE
verb	3	FALSE	lókorul	TRUE	TRUE
verb	3	TRUE	tendötüt	TRUE	TRUE
noun	2	FALSE	námum	TRUE	FALSE
noun	2	TRUE	jítin	TRUE	TRUE
verb	1	TRUE	lüz	FALSE	FALSE
verb	2	FALSE	sírjut	TRUE	TRUE
verb	2	TRUE	stőgeg	TRUE	TRUE
verb	3	FALSE	nusondúz	TRUE	TRUE
verb	3	TRUE	bivepök	TRUE	TRUE
noun	2	FALSE	lúrat	FALSE	FALSE
noun	2	TRUE	mötöty	TRUE	TRUE
verb	1	FALSE	kók	FALSE	FALSE
verb	2	FALSE	rónyuk	FALSE	FALSE
verb	2	TRUE	dekliz	FALSE	FALSE
verb	3	FALSE	komjaruk	TRUE	TRUE
verb	3	TRUE	lűpöbet	TRUE	TRUE
noun	2	FALSE	távam	TRUE	FALSE
noun	2	TRUE	telüm	TRUE	FALSE
verb	1	TRUE	pek	FALSE	FALSE
verb	2	FALSE	mátol	FALSE	FALSE
verb	2	TRUE	pübök	TRUE	FALSE
verb	3	FALSE	mólolmot	TRUE	TRUE
verb	3	TRUE	röbüröl	TRUE	TRUE
noun	2	FALSE	pulbar	TRUE	TRUE
noun	2	TRUE	gígöz	TRUE	FALSE
verb	1	TRUE	sük	FALSE	FALSE
verb	2	FALSE	raruk	TRUE	FALSE
verb	2	TRUE	tegyör	TRUE	TRUE
verb	3	FALSE	fírolmól	TRUE	TRUE
verb	3	TRUE	lélsürit	TRUE	TRUE
noun	2	FALSE	datog	FALSE	FALSE
noun	2	TRUE	szüjür	TRUE	FALSE
verb	2	FALSE	fíkir	TRUE	FALSE
verb	2	TRUE	tífül	TRUE	FALSE
verb	3	FALSE	spragikól	TRUE	TRUE
verb	3	TRUE	küpögyűn	TRUE	TRUE
noun	2	FALSE	vamik	FALSE	TRUE
noun	2	TRUE	kekör	TRUE	FALSE
verb	2	FALSE	tóskot	TRUE	FALSE
verb	2	TRUE	mőnyig	TRUE	TRUE
verb	3	FALSE	títidíl	TRUE	TRUE
verb	3	TRUE	türnyíkíl	TRUE	TRUE
noun	2	FALSE	punyíg	TRUE	TRUE
noun	2	TRUE	drekel	TRUE	TRUE
verb	2	FALSE	kafíl	TRUE	FALSE
verb	2	TRUE	rőkek	TRUE	FALSE
verb	3	FALSE	buropol	TRUE	TRUE
verb	3	TRUE	gűvürgöt	TRUE	TRUE
noun	2	FALSE	morsont	TRUE	TRUE
noun	2	TRUE	pöföm	FALSE	TRUE
verb	1	TRUE	tön	FALSE	FALSE
verb	2	FALSE	tópuz	TRUE	FALSE
verb	2	TRUE	sepdeg	FALSE	TRUE
verb	3	FALSE	púfubíl	TRUE	TRUE
verb	3	TRUE	műgígril	TRUE	TRUE
noun	2	FALSE	szugyak	TRUE	TRUE
noun	2	TRUE	prösid	TRUE	TRUE
verb	1	FALSE	fút	FALSE	FALSE
verb	2	FALSE	prúgyík	TRUE	TRUE
verb	2	TRUE	dösül	TRUE	FALSE
verb	3	FALSE	szógybofojt	TRUE	TRUE
verb	3	TRUE	szlédökől	TRUE	TRUE
noun	2	FALSE	szárir	FALSE	FALSE
noun	2	TRUE	nügim	TRUE	TRUE
verb	2	FALSE	tugyag	FALSE	FALSE
verb	2	TRUE	küdent	TRUE	FALSE
verb	3	FALSE	muvobit	TRUE	TRUE
verb	3	TRUE	tírdüfűg	TRUE	TRUE
noun	2	FALSE	kulmok	TRUE	TRUE
noun	2	TRUE	töpüg	TRUE	FALSE
verb	1	FALSE	fánd	FALSE	FALSE
verb	2	FALSE	gúmat	TRUE	FALSE
verb	2	TRUE	szűríl	TRUE	FALSE
verb	3	FALSE	dóbapat	TRUE	TRUE
verb	3	TRUE	kükemid	TRUE	TRUE
noun	2	FALSE	folkav	FALSE	TRUE
noun	2	TRUE	szűszeny	TRUE	TRUE
verb	1	TRUE	ril	FALSE	FALSE
verb	2	FALSE	búrat	FALSE	FALSE
verb	2	TRUE	rülöd	TRUE	FALSE
verb	3	FALSE	kumokrúl	TRUE	TRUE
verb	3	TRUE	jőrünől	TRUE	TRUE
noun	2	FALSE	fúvírf	TRUE	TRUE
noun	2	TRUE	bögyög	FALSE	TRUE
verb	2	FALSE	szítlor	TRUE	TRUE
verb	2	TRUE	tépül	FALSE	FALSE
verb	3	FALSE	ráflalaz	TRUE	TRUE
verb	3	TRUE	fézlíkil	TRUE	TRUE
noun	2	FALSE	kulam	FALSE	TRUE
noun	2	TRUE	kűfüp	TRUE	TRUE
verb	2	FALSE	topot	FALSE	FALSE
verb	2	TRUE	göver	TRUE	FALSE
verb	3	FALSE	janondiz	TRUE	TRUE
verb	3	TRUE	fögelet	TRUE	TRUE
noun	2	FALSE	nátijt	TRUE	FALSE
noun	2	TRUE	vevet	FALSE	FALSE
verb	1	FALSE	zínt	TRUE	FALSE
verb	1	TRUE	pűl	FALSE	FALSE
verb	2	FALSE	kojkuz	TRUE	TRUE
verb	2	TRUE	föböt	TRUE	FALSE
verb	3	FALSE	prárarág	TRUE	TRUE
verb	3	TRUE	deríltel	TRUE	TRUE
noun	2	FALSE	kúdul	FALSE	FALSE
noun	2	TRUE	déröld	TRUE	TRUE
verb	2	FALSE	múfor	TRUE	FALSE
verb	2	TRUE	pöskör	TRUE	TRUE
verb	3	FALSE	bulíszkul	TRUE	TRUE
verb	3	TRUE	rőkibet	TRUE	TRUE
noun	2	FALSE	kúfug	TRUE	FALSE
noun	2	TRUE	fézit	FALSE	TRUE
verb	1	TRUE	kűt	FALSE	FALSE
verb	2	FALSE	mabud	FALSE	TRUE
verb	2	TRUE	fézsöt	TRUE	TRUE
verb	3	FALSE	bafisztol	TRUE	TRUE
verb	3	TRUE	szödökil	TRUE	TRUE
noun	2	FALSE	rablud	TRUE	TRUE
